all_red_s,backend,clearance_steps,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s,yellow_s
1,surrogate,749,equal_bargaining,confirmatory_core,1.0,0.0471072079104866,40.0,13.044444444444444,26.0,1.0,135.0,311,135,854,confirmatory_core__C_LM__equal_bargaining__1007,0,C_LM,1007,135,854,0,0.020000000000000018,39.0,8.333723653395785,24.0,1.0,854.0,30.56782497999984,3
1,surrogate,808,equal_bargaining,confirmatory_core,0.9999997087613329,0.05716818480608507,45.0,14.295652173913043,26.0,1.0,115.0,318,115,927,confirmatory_core__C_LM__equal_bargaining__1008,0,C_LM,1008,115,926,0,0.020000000000000018,34.0,8.578833693304535,24.0,0.9989212513484358,926.0,31.625598787999934,3
1,surrogate,790,equal_bargaining,confirmatory_core,0.9999988658556778,0.03925994325336199,31.0,11.78740157480315,26.0,1.0,127.0,310,127,940,confirmatory_core__C_LM__equal_bargaining__1009,0,C_LM,1009,127,938,0,0.03,39.0,7.861407249466951,23.0,0.997872340425532,938.0,35.14438218899977,3
1,surrogate,780,equal_bargaining,confirmatory_core,0.9999954537601949,0.06329970575872215,49.0,14.778688524590164,29.0,1.0,122.0,313,122,940,confirmatory_core__C_LM__equal_bargaining__1010,0,C_LM,1010,122,936,0,0.04999999999999999,40.0,8.448717948717949,24.0,0.9957446808510638,936.0,35.416527350999786,3
1,surrogate,773,equal_bargaining,confirmatory_core,0.9999972978117679,0.04541075032753798,40.0,12.951612903225806,26.0,1.0,124.0,318,124,914,confirmatory_core__C_LM__equal_bargaining__1011,0,C_LM,1011,124,911,0,0.020000000000000018,41.0,8.410537870472009,24.0,0.9967177242888403,911.0,34.397921892999875,3
1,surrogate,798,equal_bargaining,confirmatory_core,1.0,0.04178047491480329,40.0,12.504273504273504,26.0,1.0,117.0,311,117,938,confirmatory_core__C_LM__equal_bargaining__1012,0,C_LM,1012,117,938,0,0.020000000000000018,41.0,8.326226012793176,24.0,1.0,938.0,34.351067591000174,3
1,surrogate,761,equal_bargaining,confirmatory_core,0.999944311410592,0.049147107633949735,43.0,12.947368421052632,26.0,0.9851851851851852,133.0,311,135,888,confirmatory_core__C_LM__equal_bargaining__1013,0,C_LM,1013,133,888,0,0.020000000000000018,41.0,8.032657657657658,24.0,1.0,888.0,35.01503028500019,3
1,surrogate,758,equal_bargaining,confirmatory_core,1.0,0.04039627039627039,37.0,11.615384615384615,28.0,1.0,130.0,304,130,924,confirmatory_core__C_LM__equal_bargaining__1014,0,C_LM,1014,130,924,0,0.05000000000000002,41.0,7.575757575757576,23.0,1.0,924.0,35.07869038300032,3
1,surrogate,792,equal_bargaining,confirmatory_core,0.9999997312580723,0.056847227461335345,30.0,14.381818181818181,28.0,1.0,110.0,317,110,965,confirmatory_core__C_LM__equal_bargaining__1015,0,C_LM,1015,110,964,0,0.040000000000000036,40.0,8.697095435684647,24.0,0.9989637305699481,964.0,35.04379237100011,3
1,surrogate,772,equal_bargaining,confirmatory_core,0.9999997261715886,0.03224852748691098,52.0,11.453125,27.0,1.0,128.0,316,128,956,confirmatory_core__C_LM__equal_bargaining__1016,0,C_LM,1016,128,955,0,0.030000000000000027,37.0,8.228272251308901,24.0,0.9989539748953975,955.0,35.43001918800019,3
1,surrogate,781,equal_bargaining,confirmatory_core,0.9999762052063008,0.053535215354640786,37.0,12.872549019607844,28.0,0.9902912621359223,102.0,305,103,946,confirmatory_core__C_LM__equal_bargaining__1017,0,C_LM,1017,102,946,0,0.060000000000000026,37.0,7.519027484143764,22.0,1.0,946.0,33.61547374800011,3
1,surrogate,786,equal_bargaining,confirmatory_core,1.0,0.0477366722236016,34.0,12.859504132231406,26.0,1.0,121.0,318,121,932,confirmatory_core__C_LM__equal_bargaining__1018,0,C_LM,1018,121,932,0,0.03,36.0,8.085836909871245,23.0,1.0,932.0,35.0083359500004,3
1,surrogate,778,equal_bargaining,confirmatory_core,0.9999954922873036,0.05649874350812531,53.0,13.409448818897637,29.0,1.0,127.0,312,127,944,confirmatory_core__C_LM__equal_bargaining__1019,0,C_LM,1019,127,940,0,0.04999999999999999,41.0,7.759574468085106,24.0,0.9957627118644068,940.0,37.099266389999684,3
1,surrogate,795,equal_bargaining,confirmatory_core,1.0,0.06670809001566728,53.0,14.576271186440678,28.0,1.0,118.0,315,118,952,confirmatory_core__C_LM__equal_bargaining__1020,0,C_LM,1020,118,952,0,0.040000000000000036,40.0,7.90546218487395,24.0,1.0,952.0,36.506946200999664,3
1,surrogate,786,equal_bargaining,confirmatory_core,0.9999988337879617,0.05328566886213944,43.0,13.336134453781513,28.0,1.0,119.0,310,119,927,confirmatory_core__C_LM__equal_bargaining__1021,0,C_LM,1021,119,925,0,0.05000000000000002,41.0,8.007567567567568,23.0,0.9978425026968716,925.0,34.87943167699996,3
1,surrogate,781,equal_bargaining,confirmatory_core,0.9999972437093791,0.05834327009936767,46.0,13.614814814814816,28.0,1.0,135.0,313,135,905,confirmatory_core__C_LM__equal_bargaining__1022,0,C_LM,1022,135,902,0,0.040000000000000036,41.0,7.780487804878049,24.0,0.9966850828729282,902.0,34.45796994699958,3
1,surrogate,780,equal_bargaining,confirmatory_core,1.0,0.05022088963109153,31.0,12.928571428571429,26.0,1.0,126.0,311,126,941,confirmatory_core__C_LM__equal_bargaining__1023,0,C_LM,1023,126,941,0,0.03,39.0,7.9064824654622745,23.0,1.0,941.0,36.10671966300015,3
1,surrogate,780,equal_bargaining,confirmatory_core,0.9999997301400627,0.057067452067452076,38.0,13.803418803418804,32.0,1.0,117.0,311,117,963,confirmatory_core__C_LM__equal_bargaining__1024,0,C_LM,1024,117,962,0,0.08000000000000002,42.0,8.096673596673597,24.0,0.9989615784008308,962.0,35.28029047100017,3
1,surrogate,762,equal_bargaining,confirmatory_core,0.9999996889434964,0.039456015544707096,38.0,12.16546762589928,26.0,1.0,139.0,310,139,897,confirmatory_core__C_LM__equal_bargaining__1025,0,C_LM,1025,139,896,0,0.03,41.0,8.219866071428571,23.0,0.9988851727982163,896.0,34.098707711000316,3
1,surrogate,752,equal_bargaining,confirmatory_core,1.0,0.03945293239348589,42.0,11.82258064516129,25.0,1.0,124.0,316,124,929,confirmatory_core__C_LM__equal_bargaining__1026,0,C_LM,1026,124,929,0,0.01999999999999999,38.0,7.877287405812702,23.0,1.0,929.0,35.10762755299993,3
1,surrogate,779,equal_bargaining,confirmatory_core,0.9999920112124231,0.04250473192031633,39.0,12.140495867768594,27.0,1.0,121.0,313,121,887,confirmatory_core__C_LM__equal_bargaining__1027,0,C_LM,1027,121,882,0,0.030000000000000027,42.0,7.890022675736962,24.0,0.9943630214205186,882.0,33.879227260000334,3
1,surrogate,760,equal_bargaining,confirmatory_core,0.9999732508617116,0.03510506424792138,34.0,11.816326530612244,25.0,0.9865771812080537,147.0,320,149,948,confirmatory_core__C_LM__equal_bargaining__1028,0,C_LM,1028,147,945,0,0.010000000000000009,39.0,8.305820105820105,24.0,0.9968354430379747,945.0,35.76084002400012,3
1,surrogate,774,equal_bargaining,confirmatory_core,0.9999987763348046,0.02868496089151648,28.0,10.73228346456693,25.0,1.0,127.0,317,127,905,confirmatory_core__C_LM__equal_bargaining__1029,0,C_LM,1029,127,903,0,0.01999999999999999,41.0,7.863787375415282,23.0,0.9977900552486187,903.0,34.718753860000106,3
1,surrogate,790,equal_bargaining,confirmatory_core,0.999998914931733,0.05382812979206281,45.0,13.731092436974789,29.0,1.0,119.0,311,119,961,confirmatory_core__C_LM__equal_bargaining__1030,0,C_LM,1030,119,959,0,0.04999999999999999,40.0,8.348279457768509,24.0,0.9979188345473465,959.0,34.259015914999964,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999910258090261,0.10215676173527527,73.0,30.015267175572518,67.0,0.9849624060150376,131.0,140,133,987,confirmatory_core__C_LM__fixed_time__1001,0,C_LM,1001,131,978,0,0.14,59.0,19.79959100204499,53.0,0.9908814589665653,978.0,0.9060002119999808,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999982097981406,0.12535315824122514,73.0,30.879032258064516,68.0,0.992,124.0,140,125,936,confirmatory_core__C_LM__fixed_time__1002,0,C_LM,1002,124,931,0,0.15000000000000002,59.0,18.343716433942,53.0,0.9946581196581197,931.0,0.8775544979998813,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999888145679066,0.12973815776675418,73.0,32.6695652173913,67.0,1.0,115.0,140,115,900,confirmatory_core__C_LM__fixed_time__1003,0,C_LM,1003,115,894,0,0.14,59.0,19.695749440715883,53.0,0.9933333333333333,894.0,0.8479229019999366,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999964783284736,0.14283790069574342,73.0,33.14678899082569,70.0,0.990909090909091,109.0,140,110,932,confirmatory_core__C_LM__fixed_time__1004,0,C_LM,1004,109,927,0,0.16999999999999993,59.0,18.86299892125135,53.0,0.9946351931330472,927.0,0.8499112850004167,3
1,surrogate,280,fixed_time,confirmatory_core,0.9998602629259251,0.09904855309918306,73.0,29.595744680851062,68.0,0.9724137931034482,141.0,140,145,926,confirmatory_core__C_LM__fixed_time__1005,0,C_LM,1005,141,922,0,0.15000000000000002,59.0,19.690889370932755,53.0,0.9956803455723542,922.0,0.9010217960003502,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999968515628523,0.14788740479926518,73.0,33.827586206896555,69.0,0.9931506849315068,145.0,140,146,904,confirmatory_core__C_LM__fixed_time__1006,0,C_LM,1006,145,901,0,0.1499999999999999,59.0,19.038845726970035,54.0,0.9966814159292036,901.0,1.0331101900001158,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999875726653871,0.12039107267645008,73.0,31.214814814814815,69.0,1.0,135.0,140,135,854,confirmatory_core__C_LM__fixed_time__1007,0,C_LM,1007,135,848,0,0.15999999999999992,59.0,19.17570754716981,53.0,0.9929742388758782,848.0,0.9154342060001,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999973731907852,0.12514662149444755,73.0,31.88695652173913,71.0,1.0,115.0,140,115,927,confirmatory_core__C_LM__fixed_time__1008,0,C_LM,1008,115,924,0,0.17999999999999994,59.0,19.372294372294373,53.0,0.9967637540453075,924.0,0.989729853999961,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999966861972382,0.12413156288156288,73.0,31.42063492063492,67.0,0.9921259842519685,126.0,140,127,940,confirmatory_core__C_LM__fixed_time__1009,0,C_LM,1009,126,936,0,0.15000000000000002,59.0,19.007478632478634,52.0,0.9957446808510638,936.0,0.8301729619997786,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999979016332289,0.11770150704910065,71.0,31.330578512396695,68.0,0.9918032786885246,121.0,140,122,940,confirmatory_core__C_LM__fixed_time__1010,0,C_LM,1010,121,935,0,0.15000000000000002,59.0,19.56042780748663,53.0,0.9946808510638298,935.0,0.8845921700003601,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999951908510751,0.11187681673165539,73.0,29.68548387096774,64.0,1.0,124.0,140,124,914,confirmatory_core__C_LM__fixed_time__1011,0,C_LM,1011,124,910,0,0.10999999999999999,59.0,18.497802197802198,53.0,0.9956236323851203,910.0,0.9089406530001725,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999974345364977,0.10386525892408247,72.0,29.5982905982906,68.0,1.0,117.0,140,117,938,confirmatory_core__C_LM__fixed_time__1012,0,C_LM,1012,117,935,0,0.15000000000000002,59.0,19.211764705882352,53.0,0.9968017057569296,935.0,0.8744041999998444,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999666999912726,0.0980799456267788,73.0,29.954887218045112,67.0,0.9851851851851852,133.0,140,135,888,confirmatory_core__C_LM__fixed_time__1013,0,C_LM,1013,133,885,0,0.13,59.0,20.146892655367232,54.0,0.9966216216216216,885.0,0.8994283570000334,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999926398588739,0.10406378170251943,73.0,30.384615384615383,70.0,1.0,130.0,140,130,924,confirmatory_core__C_LM__fixed_time__1014,0,C_LM,1014,130,919,0,0.15999999999999992,59.0,19.97823721436344,54.0,0.9945887445887446,919.0,1.0143330300002162,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999975763046619,0.15580627480627487,72.0,34.872727272727275,70.0,1.0,110.0,140,110,965,confirmatory_core__C_LM__fixed_time__1015,0,C_LM,1015,110,962,0,0.17999999999999994,59.0,19.29209979209979,52.0,0.9968911917098445,962.0,0.9172496539999884,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999975303831473,0.1076573157135362,73.0,29.6796875,66.0,1.0,128.0,140,128,956,confirmatory_core__C_LM__fixed_time__1016,0,C_LM,1016,128,953,0,0.13,59.0,18.91395592864638,53.0,0.9968619246861925,953.0,0.9932219430002078,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999986438437125,0.029997180981018584,71.0,21.558823529411764,64.0,0.9902912621359223,102.0,140,103,946,confirmatory_core__C_LM__fixed_time__1017,0,C_LM,1017,102,939,0,0.12,59.0,18.559105431309906,52.0,0.992600422832981,939.0,0.8334182759999749,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999974013449483,0.0949966639681876,73.0,27.892561983471076,65.0,1.0,121.0,140,121,932,confirmatory_core__C_LM__fixed_time__1018,0,C_LM,1018,121,929,0,0.12,59.0,18.392895586652315,53.0,0.9967811158798283,929.0,0.824188520000007,3
1,surrogate,280,fixed_time,confirmatory_core,0.999982232340086,0.10195696905016008,72.0,29.264,68.0,0.984251968503937,125.0,140,127,944,confirmatory_core__C_LM__fixed_time__1019,0,C_LM,1019,125,937,0,0.15000000000000002,59.0,19.068303094983992,53.0,0.9925847457627118,937.0,0.8278298860000177,3
1,surrogate,280,fixed_time,confirmatory_core,0.999986383813077,0.09592368397453141,73.0,29.78813559322034,66.0,1.0,118.0,140,118,952,confirmatory_core__C_LM__fixed_time__1020,0,C_LM,1020,118,945,0,0.12,59.0,20.195767195767196,54.0,0.9926470588235294,945.0,0.839279488000102,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999194296197178,0.11081034482758617,72.0,30.43103448275862,66.0,0.9747899159663865,116.0,140,119,927,confirmatory_core__C_LM__fixed_time__1021,0,C_LM,1021,116,920,0,0.13,59.0,19.35,53.0,0.9924487594390508,920.0,0.9510098320001816,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999849270561805,0.12601839478676893,73.0,32.60740740740741,70.0,1.0,135.0,140,135,905,confirmatory_core__C_LM__fixed_time__1022,0,C_LM,1022,135,898,0,0.17999999999999994,59.0,20.005567928730514,52.0,0.9922651933701657,898.0,1.0408447989998422,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999942999478719,0.10680588486140724,73.0,29.784,71.0,0.9920634920634921,125.0,140,126,941,confirmatory_core__C_LM__fixed_time__1023,0,C_LM,1023,125,938,0,0.17999999999999994,59.0,19.103411513859275,53.0,0.9968119022316685,938.0,0.9279643700001543,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999697966801206,0.11409967743401023,73.0,31.495652173913044,68.0,0.9829059829059829,115.0,140,117,963,confirmatory_core__C_LM__fixed_time__1024,0,C_LM,1024,115,957,0,0.14,59.0,20.085684430512018,54.0,0.9937694704049844,957.0,0.9949424660003388,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999887393727831,0.15216990044328174,73.0,33.81294964028777,69.0,1.0,139.0,140,139,897,confirmatory_core__C_LM__fixed_time__1025,0,C_LM,1025,139,891,0,0.15999999999999992,59.0,18.595959595959595,53.0,0.9933110367892977,891.0,0.8190761890000431,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999813005688133,0.09306609225596302,73.0,28.29032258064516,69.0,1.0,124.0,140,124,929,confirmatory_core__C_LM__fixed_time__1026,0,C_LM,1026,124,921,0,0.15999999999999992,59.0,18.98371335504886,53.0,0.9913885898815931,921.0,0.808383226999922,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999884831694317,0.0884612714702489,73.0,27.983471074380166,69.0,1.0,121.0,140,121,887,confirmatory_core__C_LM__fixed_time__1027,0,C_LM,1027,121,881,0,0.15999999999999992,59.0,19.13734392735528,53.0,0.9932356257046223,881.0,0.8259063640002751,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999871677898781,0.10101585857272849,73.0,29.244897959183675,67.0,0.9865771812080537,147.0,140,149,948,confirmatory_core__C_LM__fixed_time__1028,0,C_LM,1028,147,942,0,0.13,59.0,19.143312101910826,54.0,0.9936708860759493,942.0,0.8171903170000405,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999947450494283,0.134769647696477,73.0,33.111111111111114,70.0,0.9921259842519685,126.0,140,127,905,confirmatory_core__C_LM__fixed_time__1029,0,C_LM,1029,126,902,0,0.15999999999999992,59.0,19.634146341463413,54.0,0.9966850828729282,902.0,0.9647954840002058,3
1,surrogate,280,fixed_time,confirmatory_core,0.9998968245926789,0.10226374260568458,73.0,30.836206896551722,69.0,0.9747899159663865,116.0,140,119,961,confirmatory_core__C_LM__fixed_time__1030,0,C_LM,1030,116,956,0,0.1499999999999999,59.0,20.609832635983263,54.0,0.9947970863683663,956.0,0.9966816579999431,3
1,surrogate,750,efficiency,confirmatory_core,0.9999958350860679,0.052938521343429315,61.0,14.6006006006006,37.0,1.0,333.0,331,333,1473,confirmatory_core__C_MH__efficiency__1001,0,C_MH,1001,333,1467,0,0.12,49.0,9.306748466257668,25.0,0.9959266802443992,1467.0,1.0944500400000834,3
1,surrogate,779,efficiency,confirmatory_core,0.9999943426493348,0.08894782520940561,92.0,17.674074074074074,50.0,1.0,270.0,327,270,1475,confirmatory_core__C_MH__efficiency__1002,0,C_MH,1002,270,1468,0,0.26,42.0,8.779291553133515,24.0,0.9952542372881356,1468.0,1.0757806560000063,3
1,surrogate,774,efficiency,confirmatory_core,0.9999901074346743,0.0660339041560331,70.0,15.687719298245614,42.0,0.9930313588850174,285.0,328,287,1424,confirmatory_core__C_MH__efficiency__1003,0,C_MH,1003,285,1423,0,0.16999999999999998,45.0,9.084328882642305,25.0,0.9992977528089888,1423.0,1.1022531110002092,3
1,surrogate,757,efficiency,confirmatory_core,0.9999581120928742,0.05952984437586184,97.0,15.010309278350515,39.0,0.9864406779661017,291.0,329,295,1414,confirmatory_core__C_MH__efficiency__1004,0,C_MH,1004,291,1413,0,0.15000000000000002,41.0,9.05732484076433,24.0,0.9992927864214993,1413.0,1.0865179879997413,3
1,surrogate,762,efficiency,confirmatory_core,0.9999997935193212,0.06681059265811587,82.0,15.55921052631579,39.0,0.9967213114754099,304.0,330,305,1434,confirmatory_core__C_MH__efficiency__1005,0,C_MH,1005,304,1428,0,0.14,43.0,8.878151260504202,25.0,0.99581589958159,1428.0,1.1247837820001223,3
1,surrogate,777,efficiency,confirmatory_core,0.9999996026268185,0.06032150543778449,61.0,15.432432432432432,43.0,0.9966329966329966,296.0,329,297,1422,confirmatory_core__C_MH__efficiency__1006,0,C_MH,1006,296,1419,0,0.18,41.0,9.400281888653982,25.0,0.9978902953586498,1419.0,1.0549262810000073,3
1,surrogate,773,efficiency,confirmatory_core,1.0,0.06302687251509306,102.0,15.395189003436426,45.0,1.0,291.0,328,291,1427,confirmatory_core__C_MH__efficiency__1007,0,C_MH,1007,291,1427,1,0.21000000000000002,50.0,9.09250175192712,24.0,1.0,1427.0,1.0723067140002058,3
1,surrogate,778,efficiency,confirmatory_core,0.999999625462133,0.05996133901997486,63.0,15.301003344481606,41.0,0.9966666666666667,299.0,329,300,1420,confirmatory_core__C_MH__efficiency__1008,0,C_MH,1008,299,1417,0,0.15999999999999998,41.0,9.30486944248412,25.0,0.997887323943662,1417.0,1.1487227459997484,3
1,surrogate,765,efficiency,confirmatory_core,0.9999983856385306,0.05209033613445377,68.0,14.375,39.0,0.9932885906040269,296.0,330,298,1434,confirmatory_core__C_MH__efficiency__1009,0,C_MH,1009,296,1428,0,0.14,50.0,9.165966386554622,25.0,0.99581589958159,1428.0,1.1022186810000676,3
1,surrogate,770,efficiency,confirmatory_core,0.9999988567585745,0.07482183593337541,68.0,15.869257950530036,42.0,0.9964788732394366,283.0,327,284,1441,confirmatory_core__C_MH__efficiency__1010,0,C_MH,1010,283,1439,0,0.18,41.0,8.387074357192494,24.0,0.9986120749479528,1439.0,1.1115043170002536,3
1,surrogate,745,efficiency,confirmatory_core,0.9999988577604642,0.0611742293812243,88.0,15.608150470219435,37.0,1.0,319.0,332,319,1405,confirmatory_core__C_MH__efficiency__1011,0,C_MH,1011,319,1402,0,0.12,49.0,9.490727532097004,25.0,0.997864768683274,1402.0,1.1264289340001596,3
1,surrogate,778,efficiency,confirmatory_core,0.9999955864893613,0.06504342864080619,67.0,15.515570934256056,41.0,1.0,289.0,328,289,1431,confirmatory_core__C_MH__efficiency__1012,0,C_MH,1012,289,1425,0,0.14999999999999997,41.0,9.011228070175438,26.0,0.9958071278825996,1425.0,1.0494402320000518,3
1,surrogate,751,efficiency,confirmatory_core,0.9999952153460359,0.05298026794955342,62.0,14.638157894736842,39.0,0.9934640522875817,304.0,331,306,1376,confirmatory_core__C_MH__efficiency__1013,0,C_MH,1013,304,1373,0,0.14,40.0,9.3401310997815,25.0,0.9978197674418605,1373.0,1.0782872109998607,3
1,surrogate,776,efficiency,confirmatory_core,0.9999951880342477,0.06691227918847405,76.0,15.516245487364621,41.0,0.992831541218638,277.0,329,279,1427,confirmatory_core__C_MH__efficiency__1014,0,C_MH,1014,277,1423,0,0.15999999999999998,59.0,8.825017568517216,25.0,0.9971969166082691,1423.0,1.0299044550001781,3
1,surrogate,786,efficiency,confirmatory_core,0.9999901516331604,0.07352409232015118,81.0,15.93305439330544,42.0,0.991701244813278,239.0,326,241,1460,confirmatory_core__C_MH__efficiency__1015,0,C_MH,1015,239,1457,0,0.16999999999999998,47.0,8.580645161290322,25.0,0.9979452054794521,1457.0,1.1100849829999788,3
1,surrogate,760,efficiency,confirmatory_core,0.9999503384349823,0.06791226584055376,94.0,15.604240282685513,41.0,0.9826388888888888,283.0,331,288,1465,confirmatory_core__C_MH__efficiency__1016,0,C_MH,1016,283,1460,0,0.16999999999999998,44.0,8.813013698630137,24.0,0.9965870307167235,1460.0,1.1259769000002962,3
1,surrogate,777,efficiency,confirmatory_core,0.9999987576609439,0.06719510734535261,67.0,15.552727272727273,40.0,0.9963768115942029,275.0,329,276,1429,confirmatory_core__C_MH__efficiency__1017,0,C_MH,1017,275,1427,0,0.15000000000000002,40.0,8.833216538192012,25.0,0.9986004198740378,1427.0,1.0938822119996985,3
1,surrogate,769,efficiency,confirmatory_core,0.9999999925114857,0.06840120585060849,100.0,15.833935018050541,42.0,0.9964028776978417,277.0,328,278,1460,confirmatory_core__C_MH__efficiency__1018,0,C_MH,1018,277,1455,0,0.18,41.0,8.99381443298969,24.0,0.9965753424657534,1455.0,1.139214169999832,3
1,surrogate,772,efficiency,confirmatory_core,0.9999988402616045,0.07096029942652542,86.0,16.54609929078014,42.0,0.9964664310954063,282.0,329,283,1444,confirmatory_core__C_MH__efficiency__1019,0,C_MH,1019,282,1442,0,0.16999999999999998,48.0,9.4500693481276,25.0,0.9986149584487535,1442.0,1.081659940999998,3
1,surrogate,772,efficiency,confirmatory_core,0.9999989111543046,0.06161256733126541,70.0,15.533123028391167,41.0,1.0,317.0,329,317,1439,confirmatory_core__C_MH__efficiency__1020,0,C_MH,1020,317,1436,0,0.15999999999999998,47.0,9.371866295264624,25.0,0.9979152189020153,1436.0,1.1241545430002589,3
1,surrogate,767,efficiency,confirmatory_core,0.9999881095349639,0.07072061519158572,72.0,16.280276816608996,41.0,0.993127147766323,289.0,330,291,1412,confirmatory_core__C_MH__efficiency__1021,0,C_MH,1021,289,1412,0,0.15999999999999998,45.0,9.208215297450424,25.0,1.0,1412.0,1.1093256300000576,3
1,surrogate,771,efficiency,confirmatory_core,0.9999947611780875,0.06311609195402298,87.0,15.423333333333334,39.0,0.9933774834437086,300.0,330,302,1453,confirmatory_core__C_MH__efficiency__1022,0,C_MH,1022,300,1450,0,0.14,41.0,9.111724137931034,25.0,0.9979353062629044,1450.0,1.1366534930002672,3
1,surrogate,758,efficiency,confirmatory_core,0.9999998721752323,0.062277062470195516,90.0,15.11111111111111,38.0,1.0,297.0,330,297,1399,confirmatory_core__C_MH__efficiency__1023,0,C_MH,1023,297,1398,0,0.13,55.0,8.88340486409156,25.0,0.9992852037169406,1398.0,1.0629168870000285,3
1,surrogate,764,efficiency,confirmatory_core,0.9999995397383045,0.06745392491467576,91.0,15.525597269624573,40.0,0.9932203389830508,293.0,330,295,1473,confirmatory_core__C_MH__efficiency__1024,0,C_MH,1024,293,1465,0,0.15000000000000002,47.0,8.780204778156996,25.0,0.9945689069925322,1465.0,1.1098572229998354,3
1,surrogate,774,efficiency,confirmatory_core,0.9999982359196521,0.050604944603534166,65.0,14.107744107744107,35.0,0.9966442953020134,297.0,328,298,1419,confirmatory_core__C_MH__efficiency__1025,0,C_MH,1025,297,1418,0,0.09999999999999998,47.0,9.047249647390691,25.0,0.9992952783650458,1418.0,1.1370768919996408,3
1,surrogate,768,efficiency,confirmatory_core,0.9999793821063844,0.06313375427214274,80.0,15.468852459016393,43.0,0.9902597402597403,305.0,328,308,1416,confirmatory_core__C_MH__efficiency__1026,0,C_MH,1026,305,1415,0,0.18,43.0,9.15547703180212,25.0,0.9992937853107344,1415.0,1.08498964599994,3
1,surrogate,775,efficiency,confirmatory_core,0.9999989817408004,0.07425512313815948,85.0,16.03061224489796,43.0,0.9966101694915255,294.0,328,295,1453,confirmatory_core__C_MH__efficiency__1027,0,C_MH,1027,294,1451,0,0.19,45.0,8.605099931082012,24.0,0.9986235375086029,1451.0,1.0807558520000384,3
1,surrogate,764,efficiency,confirmatory_core,0.9999275925854183,0.07202210884353742,66.0,16.675,39.0,0.9824561403508771,280.0,330,285,1471,confirmatory_core__C_MH__efficiency__1028,0,C_MH,1028,280,1470,0,0.13,41.0,9.47278911564626,26.0,0.9993201903467029,1470.0,1.0457161869999254,3
1,surrogate,788,efficiency,confirmatory_core,0.9999946551023966,0.06741226853248088,91.0,15.979661016949153,43.0,0.9932659932659933,295.0,328,297,1408,confirmatory_core__C_MH__efficiency__1029,0,C_MH,1029,295,1405,0,0.18,47.0,9.238434163701067,25.0,0.9978693181818182,1405.0,1.1307690560001902,3
1,surrogate,783,efficiency,confirmatory_core,0.9999993485663207,0.0680947914145082,104.0,15.757352941176471,40.0,0.9963369963369964,272.0,328,273,1461,confirmatory_core__C_MH__efficiency__1030,0,C_MH,1030,272,1458,1,0.15000000000000002,47.0,8.947873799725652,25.0,0.997946611909651,1458.0,1.0956597050003438,3
1,surrogate,772,efpb,confirmatory_core,0.9999899810583062,0.07273888648224931,56.0,16.384848484848487,44.0,0.990990990990991,330.0,326,333,1473,confirmatory_core__C_MH__efpb__1001,0,C_MH,1001,330,1469,0,0.19,41.0,9.110959836623554,25.0,0.9972844534962662,1469.0,51.499785868000345,3
1,surrogate,769,efpb,confirmatory_core,0.9999971175076818,0.07106198034769462,54.0,15.992592592592592,44.0,1.0,270.0,326,270,1475,confirmatory_core__C_MH__efpb__1002,0,C_MH,1002,270,1470,0,0.19,48.0,8.88639455782313,25.0,0.9966101694915255,1470.0,48.896422809999876,3
1,surrogate,790,efpb,confirmatory_core,0.9999995061557685,0.08787877896862148,56.0,17.972125435540068,44.0,1.0,287.0,326,287,1424,confirmatory_core__C_MH__efpb__1003,0,C_MH,1003,287,1422,0,0.19,49.0,9.18424753867792,25.0,0.9985955056179775,1422.0,48.4840077140002,3
