backend,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s
surrogate,equal_bargaining,confirmatory_core,1.0,0.0010379226317392687,17.0,3.2686567164179103,12.0,1.0,134.0,287,134,392,confirmatory_core__C_LL__equal_bargaining__1005,0,C_LL,1005,134,392,0,0.03,28.0,3.372448979591837,15.0,1.0,392.0,9.74498835999998
surrogate,equal_bargaining,confirmatory_core,1.0,0.00021702472092003516,16.0,3.4563758389261743,13.0,1.0,149.0,305,149,398,confirmatory_core__C_LL__equal_bargaining__1006,0,C_LL,1006,149,398,0,0.010000000000000009,24.0,3.4346733668341707,14.0,1.0,398.0,9.870031946999916
surrogate,equal_bargaining,confirmatory_core,1.0,0.006227287938738953,18.0,3.6178861788617884,13.0,1.0,123.0,293,123,413,confirmatory_core__C_LL__equal_bargaining__1007,0,C_LL,1007,123,413,0,0.0,20.0,2.9951573849878934,13.0,1.0,413.0,8.905596762999949
surrogate,equal_bargaining,confirmatory_core,1.0,0.010157001332483637,20.0,4.146341463414634,14.0,1.0,123.0,286,123,421,confirmatory_core__C_LL__equal_bargaining__1008,0,C_LL,1008,123,421,0,0.010000000000000009,25.0,3.130641330166271,13.0,1.0,421.0,9.44043753799997
surrogate,equal_bargaining,confirmatory_core,0.99999841778661,0.004769492121141118,23.0,3.5348837209302326,13.0,1.0,129.0,272,129,398,confirmatory_core__C_LL__equal_bargaining__1009,0,C_LL,1009,129,397,0,0.0,30.0,3.0579345088161207,13.0,0.9974874371859297,397.0,11.213820635000047
surrogate,equal_bargaining,confirmatory_core,0.9998450679979342,0.0023920401493930862,22.0,3.46218487394958,15.0,0.9754098360655737,119.0,302,122,432,confirmatory_core__C_LL__equal_bargaining__1010,0,C_LL,1010,119,432,0,0.0,30.0,3.701388888888889,15.0,1.0,432.0,10.426630208999995
surrogate,equal_bargaining,confirmatory_core,1.0,0.013156630677023603,19.0,4.230088495575221,14.0,1.0,113.0,295,113,409,confirmatory_core__C_LL__equal_bargaining__1011,0,C_LL,1011,113,409,0,0.010000000000000009,26.0,2.9144254278728607,13.0,1.0,409.0,10.408910863000074
surrogate,equal_bargaining,confirmatory_core,1.0,0.002141649148872278,17.0,3.596026490066225,13.0,1.0,151.0,316,151,419,confirmatory_core__C_LL__equal_bargaining__1012,0,C_LL,1012,151,419,0,0.0,26.0,3.3818615751789975,13.0,1.0,419.0,11.014921361000006
surrogate,equal_bargaining,confirmatory_core,1.0,0.0011668434075645037,19.0,3.789855072463768,15.0,1.0,138.0,310,138,410,confirmatory_core__C_LL__equal_bargaining__1013,0,C_LL,1013,138,410,0,0.0,20.0,3.6731707317073172,15.0,1.0,410.0,10.298044813999923
surrogate,equal_bargaining,confirmatory_core,1.0,0.004418970466789886,17.0,3.5254237288135593,12.0,1.0,118.0,298,118,431,confirmatory_core__C_LL__equal_bargaining__1014,0,C_LL,1014,118,431,0,0.010000000000000009,26.0,3.0835266821345706,13.0,1.0,431.0,10.070635122999875
surrogate,equal_bargaining,confirmatory_core,1.0,0.002500900973050897,18.0,3.646017699115044,11.0,1.0,113.0,306,113,442,confirmatory_core__C_LL__equal_bargaining__1015,0,C_LL,1015,113,442,0,0.039999999999999994,29.0,3.3959276018099547,15.0,1.0,442.0,10.227362177000032
surrogate,equal_bargaining,confirmatory_core,1.0,0.004175496634513033,18.0,3.8531468531468533,13.0,1.0,143.0,305,143,427,confirmatory_core__C_LL__equal_bargaining__1016,0,C_LL,1016,143,427,0,0.010000000000000009,29.0,3.4355971896955504,14.0,1.0,427.0,11.433102628999904
surrogate,equal_bargaining,confirmatory_core,0.9999815804015473,0.0009666696214874586,17.0,2.7413793103448274,12.0,0.9914529914529915,116.0,270,117,389,confirmatory_core__C_LL__equal_bargaining__1017,0,C_LL,1017,116,389,0,0.0,24.0,2.8380462724935733,12.0,1.0,389.0,10.163316985999927
surrogate,equal_bargaining,confirmatory_core,1.0,0.008052578254146008,17.0,4.070921985815603,13.0,1.0,141.0,301,141,399,confirmatory_core__C_LL__equal_bargaining__1018,0,C_LL,1018,141,399,0,0.010000000000000009,23.0,3.2656641604010024,14.0,1.0,399.0,12.88890047200016
surrogate,equal_bargaining,confirmatory_core,1.0,0.0060968198149988564,18.0,3.748031496062992,13.0,1.0,127.0,291,127,412,confirmatory_core__C_LL__equal_bargaining__1019,0,C_LL,1019,127,412,0,0.010000000000000009,25.0,3.1383495145631066,14.0,1.0,412.0,11.95540059699988
surrogate,equal_bargaining,confirmatory_core,0.9999812600727109,0.006794429973953117,17.0,3.773913043478261,14.0,0.9913793103448276,115.0,312,116,434,confirmatory_core__C_LL__equal_bargaining__1020,0,C_LL,1020,115,434,0,0.020000000000000018,26.0,3.0944700460829493,12.0,1.0,434.0,11.378854722000142
surrogate,equal_bargaining,confirmatory_core,1.0,0.007368133318252083,20.0,3.865079365079365,14.0,1.0,126.0,306,126,421,confirmatory_core__C_LL__equal_bargaining__1021,0,C_LL,1021,126,421,0,0.020000000000000018,21.0,3.1282660332541568,12.0,1.0,421.0,11.464123140000083
surrogate,equal_bargaining,confirmatory_core,1.0,0.003328249264625771,17.0,3.4671532846715327,12.0,1.0,137.0,286,137,402,confirmatory_core__C_LL__equal_bargaining__1022,0,C_LL,1022,137,402,0,0.020000000000000018,25.0,3.1343283582089554,14.0,1.0,402.0,12.22537199500016
surrogate,equal_bargaining,confirmatory_core,1.0,0.0012235052505134292,19.0,3.2061068702290076,12.0,1.0,131.0,295,131,394,confirmatory_core__C_LL__equal_bargaining__1023,0,C_LL,1023,131,394,0,0.01999999999999999,19.0,3.083756345177665,10.0,1.0,394.0,10.156183491999855
surrogate,equal_bargaining,confirmatory_core,1.0,0.01107358166646704,21.0,4.479338842975206,16.0,1.0,121.0,298,121,414,confirmatory_core__C_LL__equal_bargaining__1024,0,C_LL,1024,121,414,0,0.01999999999999999,24.0,3.3719806763285023,14.0,1.0,414.0,11.431398305999892
surrogate,equal_bargaining,confirmatory_core,0.9999987174389822,0.0002828891119289259,17.0,2.819672131147541,12.0,1.0,122.0,289,122,442,confirmatory_core__C_LL__equal_bargaining__1025,0,C_LL,1025,122,441,0,0.0,20.0,2.7913832199546484,12.0,0.997737556561086,441.0,11.606052951000038
surrogate,equal_bargaining,confirmatory_core,0.9999985519041011,0.006247991967871486,19.0,4.041666666666667,14.0,1.0,144.0,309,144,416,confirmatory_core__C_LL__equal_bargaining__1026,0,C_LL,1026,144,415,0,0.01999999999999999,23.0,3.4168674698795183,16.0,0.9975961538461539,415.0,13.397492806999935
surrogate,equal_bargaining,confirmatory_core,0.9999937500390624,0.0024160401002506285,18.0,3.6,14.0,1.0,130.0,290,130,401,confirmatory_core__C_LL__equal_bargaining__1027,0,C_LL,1027,130,399,0,0.01999999999999999,25.0,3.3583959899749374,16.0,0.9950124688279302,399.0,12.353634259999808
surrogate,equal_bargaining,confirmatory_core,1.0,0.0031961538461538486,17.0,3.06,13.0,1.0,150.0,298,150,416,confirmatory_core__C_LL__equal_bargaining__1028,0,C_LL,1028,150,416,0,0.0,25.0,2.7403846153846154,13.0,1.0,416.0,12.885871819000158
surrogate,equal_bargaining,confirmatory_core,1.0,0.00266284301797887,17.0,3.252032520325203,12.0,1.0,123.0,284,123,421,confirmatory_core__C_LL__equal_bargaining__1029,0,C_LL,1029,123,421,0,0.0,30.0,2.985748218527316,12.0,1.0,421.0,12.158234493000009
surrogate,equal_bargaining,confirmatory_core,0.9999985018502151,0.00754367536488279,18.0,3.8646616541353382,15.0,1.0,133.0,302,133,409,confirmatory_core__C_LL__equal_bargaining__1030,0,C_LL,1030,133,408,0,0.0,27.0,3.110294117647059,15.0,0.9975550122249389,408.0,12.388902096000038
surrogate,fixed_time,confirmatory_core,1.0,0.13000112460638777,69.0,29.82905982905983,64.0,1.0,117.0,140,117,456,confirmatory_core__C_LL__fixed_time__1001,0,C_LL,1001,117,456,0,0.13,55.0,16.82894736842105,51.0,1.0,456.0,0.7958466060001683
surrogate,fixed_time,confirmatory_core,0.9998635069674252,0.09028162291169453,70.0,25.2,65.0,0.9745762711864406,115.0,140,118,420,confirmatory_core__C_LL__fixed_time__1002,0,C_LL,1002,115,419,0,0.15000000000000002,55.0,16.171837708830548,50.0,0.9976190476190476,419.0,0.776639742000043
surrogate,fixed_time,confirmatory_core,0.9999408319034377,0.13584755794860046,68.0,31.968992248062015,66.0,0.9847328244274809,129.0,140,131,406,confirmatory_core__C_LL__fixed_time__1003,0,C_LL,1003,129,406,0,0.13,55.0,18.38423645320197,53.0,1.0,406.0,0.767332111000087
surrogate,fixed_time,confirmatory_core,1.0,0.10086988224142329,69.0,27.3739837398374,66.0,1.0,123.0,140,123,446,confirmatory_core__C_LL__fixed_time__1004,0,C_LL,1004,123,446,0,0.16000000000000003,55.0,17.286995515695068,50.0,1.0,446.0,0.7934010870001202
surrogate,fixed_time,confirmatory_core,0.9999939080705463,0.09012287752629655,68.0,23.774436090225564,57.0,0.9925373134328358,133.0,140,134,392,confirmatory_core__C_LL__fixed_time__1005,0,C_LL,1005,133,391,0,0.08999999999999997,55.0,14.762148337595908,48.0,0.9974489795918368,391.0,0.7824829099999988
surrogate,fixed_time,confirmatory_core,0.9999543483223009,0.12968328034731477,70.0,30.17687074829932,66.0,0.9865771812080537,147.0,140,149,398,confirmatory_core__C_LL__fixed_time__1006,0,C_LL,1006,147,398,0,0.15000000000000002,55.0,17.20854271356784,51.0,1.0,398.0,0.7859577140000056
surrogate,fixed_time,confirmatory_core,0.9999833405524272,0.08202020402492757,70.0,25.647540983606557,62.0,0.991869918699187,122.0,140,123,413,confirmatory_core__C_LL__fixed_time__1007,0,C_LL,1007,122,413,0,0.12,55.0,17.4455205811138,50.0,1.0,413.0,0.7965831389999494
surrogate,fixed_time,confirmatory_core,0.9999328182734296,0.10505408217349482,70.0,28.289256198347108,66.0,0.983739837398374,121.0,140,123,421,confirmatory_core__C_LL__fixed_time__1008,0,C_LL,1008,121,421,0,0.17000000000000004,55.0,17.783847980997624,49.0,1.0,421.0,0.8385442040000726
surrogate,fixed_time,confirmatory_core,0.9999848599545799,0.13321882851758793,70.0,31.0078125,67.0,0.9922480620155039,128.0,140,129,398,confirmatory_core__C_LL__fixed_time__1009,0,C_LL,1009,128,398,0,0.16000000000000003,55.0,17.685929648241206,51.0,1.0,398.0,0.7406418660000327
surrogate,fixed_time,confirmatory_core,0.9997222993612885,0.1019683772755807,69.0,26.449152542372882,64.0,0.9672131147540983,118.0,140,122,432,confirmatory_core__C_LL__fixed_time__1010,0,C_LL,1010,118,432,0,0.14,55.0,16.252314814814813,50.0,1.0,432.0,0.7400192779998633
surrogate,fixed_time,confirmatory_core,0.999920286966919,0.10970175554527634,70.0,29.234234234234233,65.0,0.9823008849557522,111.0,140,113,409,confirmatory_core__C_LL__fixed_time__1011,0,C_LL,1011,111,409,0,0.15000000000000002,55.0,18.2640586797066,50.0,1.0,409.0,0.7356723380000858
surrogate,fixed_time,confirmatory_core,0.9999889627160549,0.07632665075576767,70.0,25.513333333333332,64.0,0.9933774834437086,150.0,140,151,419,confirmatory_core__C_LL__fixed_time__1012,0,C_LL,1012,150,419,0,0.12,55.0,17.880668257756565,52.0,1.0,419.0,0.7247985559999961
surrogate,fixed_time,confirmatory_core,1.0,0.09443725698126548,70.0,26.768115942028984,62.0,1.0,138.0,140,138,410,confirmatory_core__C_LL__fixed_time__1013,0,C_LL,1013,138,410,0,0.10999999999999999,55.0,17.32439024390244,51.0,1.0,410.0,0.7749175649998961
surrogate,fixed_time,confirmatory_core,1.0,0.1474210547013253,69.0,32.49152542372882,68.0,1.0,118.0,140,118,431,confirmatory_core__C_LL__fixed_time__1014,0,C_LL,1014,118,431,0,0.17000000000000004,55.0,17.749419953596288,51.0,1.0,431.0,0.733953498000119
surrogate,fixed_time,confirmatory_core,0.999980247303757,0.10110051712992887,70.0,28.392857142857142,65.0,0.9911504424778761,112.0,140,113,442,confirmatory_core__C_LL__fixed_time__1015,0,C_LL,1015,112,442,0,0.13,55.0,18.282805429864254,52.0,1.0,442.0,0.7428811209999822
surrogate,fixed_time,confirmatory_core,1.0,0.08813252321449044,70.0,26.37062937062937,65.0,1.0,143.0,140,143,427,confirmatory_core__C_LL__fixed_time__1016,0,C_LL,1016,143,427,0,0.14,55.0,17.557377049180328,51.0,1.0,427.0,0.7369928250000157
surrogate,fixed_time,confirmatory_core,0.999831365935919,0.17658526135389893,70.0,33.833333333333336,65.0,0.9743589743589743,114.0,140,117,389,confirmatory_core__C_LL__fixed_time__1017,0,C_LL,1017,114,389,0,0.16000000000000003,55.0,16.174807197943444,49.0,1.0,389.0,0.7568782700000156
surrogate,fixed_time,confirmatory_core,0.999987335680454,0.09265789473684213,69.0,27.521428571428572,65.0,0.9929078014184397,140.0,140,141,399,confirmatory_core__C_LL__fixed_time__1018,0,C_LL,1018,140,399,0,0.15000000000000002,55.0,18.25563909774436,50.0,1.0,399.0,0.7515825189998395
surrogate,fixed_time,confirmatory_core,0.9999843774410249,0.09930189551548774,70.0,27.095238095238095,67.0,0.9921259842519685,126.0,140,127,412,confirmatory_core__C_LL__fixed_time__1019,0,C_LL,1019,126,412,0,0.19000000000000006,55.0,17.16504854368932,48.0,1.0,412.0,0.7580263160000413
surrogate,fixed_time,confirmatory_core,0.9998284080076263,0.12230598262713588,70.0,29.495575221238937,64.0,0.9741379310344828,113.0,140,116,434,confirmatory_core__C_LL__fixed_time__1020,0,C_LL,1020,113,434,0,0.15000000000000002,55.0,17.264976958525345,49.0,1.0,434.0,0.7774246110000149
surrogate,fixed_time,confirmatory_core,1.0,0.11211627643931685,70.0,30.095238095238095,66.0,1.0,126.0,140,126,421,confirmatory_core__C_LL__fixed_time__1021,0,C_LL,1021,126,421,0,0.15000000000000002,55.0,18.883610451306414,51.0,1.0,421.0,0.7839276489999065
surrogate,fixed_time,confirmatory_core,1.0,0.12912445073900572,70.0,31.021897810218977,68.0,1.0,137.0,140,137,402,confirmatory_core__C_LL__fixed_time__1022,0,C_LL,1022,137,402,0,0.16000000000000003,55.0,18.109452736318406,52.0,1.0,402.0,0.7693442869999672
surrogate,fixed_time,confirmatory_core,0.9999853204544787,0.11305466614603671,70.0,27.338461538461537,69.0,0.9923664122137404,130.0,140,131,394,confirmatory_core__C_LL__fixed_time__1023,0,C_LL,1023,130,394,0,0.19999999999999996,55.0,16.032994923857867,49.0,1.0,394.0,0.7565423229998487
surrogate,fixed_time,confirmatory_core,0.9999305603777515,0.08279888767101043,70.0,26.050420168067227,65.0,0.9834710743801653,119.0,140,121,414,confirmatory_core__C_LL__fixed_time__1024,0,C_LL,1024,119,414,0,0.13,55.0,17.770531400966185,52.0,1.0,414.0,0.7598221359999116
surrogate,fixed_time,confirmatory_core,0.9999491367819059,0.07863888888888892,69.0,24.975,61.0,0.9836065573770492,120.0,140,122,442,confirmatory_core__C_LL__fixed_time__1025,0,C_LL,1025,120,441,0,0.09999999999999998,55.0,17.11111111111111,51.0,0.997737556561086,441.0,0.7912387740000213
surrogate,fixed_time,confirmatory_core,0.9999878596576424,0.09358828671328676,70.0,26.902097902097903,64.0,0.9930555555555556,143.0,140,144,416,confirmatory_core__C_LL__fixed_time__1026,0,C_LL,1026,143,416,0,0.13,55.0,17.54326923076923,51.0,1.0,416.0,0.7513155750000351
surrogate,fixed_time,confirmatory_core,0.9998637560931305,0.11635340781903511,70.0,28.338582677165356,67.0,0.9769230769230769,127.0,140,130,401,confirmatory_core__C_LL__fixed_time__1027,0,C_LL,1027,127,401,0,0.16000000000000003,55.0,16.703241895261847,51.0,1.0,401.0,0.7477439059998687
surrogate,fixed_time,confirmatory_core,0.9999888145679066,0.08133002065049044,70.0,24.892617449664428,64.0,0.9933333333333333,149.0,140,150,416,confirmatory_core__C_LL__fixed_time__1028,0,C_LL,1028,149,416,0,0.12,55.0,16.759615384615383,52.0,1.0,416.0,0.7915252059999602
surrogate,fixed_time,confirmatory_core,0.9999985861367885,0.13652497096399538,70.0,30.471544715447155,68.0,1.0,123.0,140,123,421,confirmatory_core__C_LL__fixed_time__1029,0,C_LL,1029,123,420,0,0.18000000000000005,55.0,16.81904761904762,50.0,0.997624703087886,420.0,0.759591250000085
surrogate,fixed_time,confirmatory_core,0.9999857602597328,0.09327128250722383,70.0,27.522727272727273,65.0,0.9924812030075187,132.0,140,133,409,confirmatory_core__C_LL__fixed_time__1030,0,C_LL,1030,132,409,0,0.14,55.0,18.195599022004888,51.0,1.0,409.0,0.8043434440000965
surrogate,efficiency,confirmatory_core,0.9999500325509733,0.03555448028118856,48.0,7.763358778625954,24.0,0.9849624060150376,131.0,386,133,987,confirmatory_core__C_LM__efficiency__1001,0,C_LM,1001,131,986,0,0.06999999999999998,37.0,4.207910750507099,17.0,0.9989868287740629,986.0,1.1245533890000843
surrogate,efficiency,confirmatory_core,0.9999838714880165,0.03179969671905156,40.0,7.241935483870968,23.0,0.992,124.0,377,125,936,confirmatory_core__C_LM__efficiency__1002,0,C_LM,1002,124,936,0,0.08000000000000002,31.0,4.061965811965812,15.0,1.0,936.0,1.1652239039999586
surrogate,efficiency,confirmatory_core,1.0,0.026696135265700485,36.0,6.417391304347826,20.0,1.0,115.0,379,115,900,confirmatory_core__C_LM__efficiency__1003,0,C_LM,1003,115,900,0,0.06,43.0,3.747777777777778,14.0,1.0,900.0,1.0535092309999072
surrogate,efficiency,confirmatory_core,0.9999997118794965,0.024024314031832833,27.0,6.209090909090909,23.0,1.0,110.0,374,110,932,confirmatory_core__C_LM__efficiency__1004,0,C_LM,1004,110,931,0,0.08000000000000002,29.0,3.8066595059076263,15.0,0.9989270386266095,931.0,1.2194887550001567
surrogate,efficiency,confirmatory_core,0.9999880271066306,0.039551235901127905,47.0,8.055555555555555,28.0,0.993103448275862,144.0,382,145,926,confirmatory_core__C_LM__efficiency__1005,0,C_LM,1005,144,926,0,0.12000000000000002,38.0,4.100431965442764,16.0,1.0,926.0,1.0256610330000058
surrogate,efficiency,confirmatory_core,0.9999996937447362,0.02292078156525433,30.0,6.842465753424658,20.0,1.0,146.0,390,146,904,confirmatory_core__C_LM__efficiency__1006,0,C_LM,1006,146,903,0,0.03,36.0,4.550387596899225,17.0,0.9988938053097345,903.0,1.054194409000047
surrogate,efficiency,confirmatory_core,1.0,0.025189608812559626,41.0,7.140740740740741,19.0,1.0,135.0,379,135,854,confirmatory_core__C_LM__efficiency__1007,0,C_LM,1007,135,854,0,0.01999999999999999,39.0,4.621779859484778,17.0,1.0,854.0,1.116609656000037
surrogate,efficiency,confirmatory_core,1.0,0.021779372449697486,29.0,6.278260869565218,17.0,1.0,115.0,388,115,927,confirmatory_core__C_LM__efficiency__1008,0,C_LM,1008,115,927,0,0.010000000000000009,36.0,4.100323624595469,16.0,1.0,927.0,1.0723555449999367
surrogate,efficiency,confirmatory_core,1.0,0.03527349639805663,42.0,7.543307086614173,25.0,1.0,127.0,380,127,940,confirmatory_core__C_LM__efficiency__1009,0,C_LM,1009,127,940,0,0.09,30.0,4.01595744680851,16.0,1.0,940.0,1.0733109850000346
surrogate,efficiency,confirmatory_core,0.9999997167653928,0.03488102096754483,49.0,7.180327868852459,22.0,1.0,122.0,377,122,940,confirmatory_core__C_LM__efficiency__1010,0,C_LM,1010,122,939,0,0.07999999999999999,48.0,3.6922257720979768,14.0,0.9989361702127659,939.0,1.050710018000018
surrogate,efficiency,confirmatory_core,1.0,0.016847603585797975,45.0,5.758064516129032,19.0,1.0,124.0,382,124,914,confirmatory_core__C_LM__efficiency__1011,0,C_LM,1011,124,914,0,0.04000000000000001,37.0,4.073304157549234,15.0,1.0,914.0,1.0676427910000257
surrogate,efficiency,confirmatory_core,1.0,0.028079565542252112,41.0,6.931623931623932,20.0,1.0,117.0,380,117,938,confirmatory_core__C_LM__efficiency__1012,0,C_LM,1012,117,938,0,0.04000000000000001,39.0,4.1236673773987205,16.0,1.0,938.0,1.0853673340000114
surrogate,efficiency,confirmatory_core,0.9999900517619797,0.01957916168873782,24.0,6.104477611940299,18.0,0.9925925925925926,134.0,378,135,888,confirmatory_core__C_LM__efficiency__1013,0,C_LM,1013,134,887,0,0.009999999999999981,38.0,4.146561443066516,17.0,0.9988738738738738,887.0,1.0685085370000706
surrogate,efficiency,confirmatory_core,1.0,0.03246719946719946,40.0,7.569230769230769,24.0,1.0,130.0,373,130,924,confirmatory_core__C_LM__efficiency__1014,0,C_LM,1014,130,924,0,0.07999999999999999,40.0,4.322510822510822,16.0,1.0,924.0,1.0843543419998696
surrogate,efficiency,confirmatory_core,1.0,0.02686245878473857,23.0,6.590909090909091,19.0,1.0,110.0,379,110,965,confirmatory_core__C_LM__efficiency__1015,0,C_LM,1015,110,965,0,0.04000000000000001,29.0,3.904663212435233,15.0,1.0,965.0,1.110057267000002
surrogate,efficiency,confirmatory_core,1.0,0.023402850418410046,36.0,6.421875,18.0,1.0,128.0,393,128,956,confirmatory_core__C_LM__efficiency__1016,0,C_LM,1016,128,956,0,0.01999999999999999,32.0,4.081589958158996,16.0,1.0,956.0,1.128297337000049
surrogate,efficiency,confirmatory_core,1.0,0.04307446786674604,32.0,8.097087378640778,25.0,1.0,103.0,378,103,946,confirmatory_core__C_LM__efficiency__1017,0,C_LM,1017,103,946,0,0.1,27.0,3.7896405919661733,15.0,1.0,946.0,1.1471310819999871
surrogate,efficiency,confirmatory_core,1.0,0.022857092186003618,45.0,6.603305785123967,19.0,1.0,121.0,387,121,932,confirmatory_core__C_LM__efficiency__1018,0,C_LM,1018,121,932,0,0.03,28.0,4.317596566523605,16.0,1.0,932.0,1.0873874510000405
surrogate,efficiency,confirmatory_core,0.9999954922873036,0.03037066510303233,39.0,7.21259842519685,21.0,1.0,127.0,383,127,944,confirmatory_core__C_LM__efficiency__1019,0,C_LM,1019,127,940,0,0.04999999999999999,40.0,4.175531914893617,16.0,0.9957627118644068,940.0,1.1194081809999261
surrogate,efficiency,confirmatory_core,0.999997509553629,0.03212471647229019,31.0,7.127118644067797,22.0,1.0,118.0,387,118,952,confirmatory_core__C_LM__efficiency__1020,0,C_LM,1020,118,949,0,0.06,51.0,3.9146469968387776,16.0,0.9968487394957983,949.0,1.0795137329998852
surrogate,efficiency,confirmatory_core,0.9999973731907852,0.01819200407435702,41.0,5.966386554621849,17.0,1.0,119.0,382,119,927,confirmatory_core__C_LM__efficiency__1021,0,C_LM,1021,119,924,0,0.010000000000000009,40.0,4.147186147186147,16.0,0.9967637540453075,924.0,1.1725396159999946
surrogate,efficiency,confirmatory_core,1.0,0.011923879680785766,27.0,5.4222222222222225,18.0,1.0,135.0,380,135,905,confirmatory_core__C_LM__efficiency__1022,0,C_LM,1022,135,905,0,0.01999999999999999,29.0,4.229834254143646,16.0,1.0,905.0,1.1247496280000178
surrogate,efficiency,confirmatory_core,1.0,0.027989221193259452,45.0,6.928571428571429,27.0,1.0,126.0,380,126,941,confirmatory_core__C_LM__efficiency__1023,0,C_LM,1023,126,941,0,0.11000000000000001,38.0,4.129649309245483,16.0,1.0,941.0,1.1436477750000904
surrogate,efficiency,confirmatory_core,1.0,0.02492451473759886,31.0,6.6752136752136755,20.0,1.0,117.0,386,117,963,confirmatory_core__C_LM__efficiency__1024,0,C_LM,1024,117,963,0,0.05000000000000002,28.0,4.18276220145379,15.0,1.0,963.0,1.0554432149999684
surrogate,efficiency,confirmatory_core,1.0,0.020842616876398545,27.0,6.294964028776978,19.0,1.0,139.0,381,139,897,confirmatory_core__C_LM__efficiency__1025,0,C_LM,1025,139,897,0,0.03,49.0,4.210702341137123,16.0,1.0,897.0,1.095572236999942
surrogate,efficiency,confirmatory_core,0.9999973845070987,0.025946143663345647,45.0,7.096774193548387,25.0,1.0,124.0,388,124,929,confirmatory_core__C_LM__efficiency__1026,0,C_LM,1026,124,926,0,0.07999999999999999,30.0,4.502159827213823,17.0,0.9967707212055974,926.0,1.10669621299985
surrogate,efficiency,confirmatory_core,1.0,0.03203648662498719,34.0,7.090909090909091,25.0,1.0,121.0,374,121,887,confirmatory_core__C_LM__efficiency__1027,0,C_LM,1027,121,887,0,0.09,40.0,3.887260428410372,16.0,1.0,887.0,1.0920509089999086
surrogate,efficiency,confirmatory_core,0.9999997215280534,0.023171867359304897,31.0,6.912751677852349,20.0,1.0,149.0,388,149,948,confirmatory_core__C_LM__efficiency__1028,0,C_LM,1028,149,947,0,0.03,37.0,4.595564941921858,17.0,0.9989451476793249,947.0,1.1414352670001335
surrogate,efficiency,confirmatory_core,0.9999987763348046,0.024410669596532993,32.0,6.448818897637795,19.0,1.0,127.0,384,127,905,confirmatory_core__C_LM__efficiency__1029,0,C_LM,1029,127,903,0,0.01999999999999999,33.0,4.007751937984496,17.0,0.9977900552486187,903.0,1.05042506399991
surrogate,efficiency,confirmatory_core,0.9999899019650708,0.02610699704847918,40.0,6.6440677966101696,24.0,0.9915966386554622,118.0,378,119,961,confirmatory_core__C_LM__efficiency__1030,0,C_LM,1030,118,959,0,0.09,33.0,4.033368091762252,15.0,0.9979188345473465,959.0,1.057149415999902
surrogate,efpb,confirmatory_core,0.9999500325509733,0.04452084913986653,50.0,8.358778625954198,23.0,0.9849624060150376,131.0,383,133,987,confirmatory_core__C_LM__efpb__1001,0,C_LM,1001,131,986,0,0.07,30.0,3.9066937119675456,16.0,0.9989868287740629,986.0,23.908203254
surrogate,efpb,confirmatory_core,0.9999838714880165,0.04161807278742763,40.0,8.241935483870968,24.0,0.992,124.0,378,125,936,confirmatory_core__C_LM__efpb__1002,0,C_LM,1002,124,936,0,0.09,29.0,4.080128205128205,15.0,1.0,936.0,25.242758405999894
surrogate,efpb,confirmatory_core,1.0,0.03708019323671498,36.0,7.339130434782609,21.0,1.0,115.0,378,115,900,confirmatory_core__C_LM__efpb__1003,0,C_LM,1003,115,900,0,0.06999999999999998,30.0,3.631111111111111,14.0,1.0,900.0,23.89033885699996
surrogate,efpb,confirmatory_core,0.9999997118794965,0.03924040621033102,30.0,7.554545454545455,24.0,1.0,110.0,376,110,932,confirmatory_core__C_LM__efpb__1004,0,C_LM,1004,110,931,0,0.09999999999999998,27.0,3.630504833512352,14.0,0.9989270386266095,931.0,23.44945260899999
surrogate,efpb,confirmatory_core,0.999999708131628,0.05016924510717614,47.0,8.848275862068965,22.0,1.0,145.0,379,145,926,confirmatory_core__C_LM__efpb__1005,0,C_LM,1005,145,925,0,0.07999999999999999,28.0,3.8313513513513513,14.0,0.9989200863930886,925.0,26.51376869700016
surrogate,efpb,confirmatory_core,0.9999996937447362,0.035293542074363984,30.0,7.815068493150685,20.0,1.0,146.0,390,146,904,confirmatory_core__C_LM__efpb__1006,0,C_LM,1006,146,903,0,0.04000000000000001,25.0,4.285714285714286,16.0,0.9988938053097345,903.0,24.39778741100008
surrogate,efpb,confirmatory_core,1.0,0.039015612802498045,38.0,8.066666666666666,23.0,1.0,135.0,377,135,854,confirmatory_core__C_LM__efpb__1007,0,C_LM,1007,135,854,0,0.08000000000000002,40.0,4.165105386416862,15.0,1.0,854.0,23.832962852000037
surrogate,efpb,confirmatory_core,1.0,0.038009099010365366,29.0,7.6347826086956525,19.0,1.0,115.0,387,115,927,confirmatory_core__C_LM__efpb__1008,0,C_LM,1008,115,927,0,0.04999999999999999,30.0,3.8338727076591153,14.0,1.0,927.0,22.849507653000046
