backend,group,scenario,controller,seed,person_delay_s,max_norm_wait,ped_mean_wait_s,veh_mean_wait_s,starvation_violations,ped_service_ratio,veh_service_ratio,jain
surrogate,nominal,C_HL,equal_bargaining,1002,7.21126595620096,0.4,6.706329113924051,7.645892351274788,0,1.0,1.0,1.0
surrogate,nominal,C_HL,equal_bargaining,1010,9.060310166570936,0.56,8.69187675070028,9.316455696202532,0,0.9943977591036415,1.0,0.9999921096443817
surrogate,nominal,C_HL,equal_bargaining,1023,7.984343494247421,0.42,7.448979591836735,8.44956772334294,0,0.9974489795918368,0.9971181556195965,0.9999999724896184
surrogate,nominal,C_HL,equal_bargaining,1009,8.117071486128697,0.5,7.253731343283582,8.860724233983287,0,0.9975124378109452,1.0,0.9999984491555652
surrogate,nominal,C_HL,equal_bargaining,1028,8.19811006114508,0.52,7.788834951456311,8.544,0,0.9902912621359223,0.9946666666666667,0.9999951411700307
surrogate,nominal,C_HL,equal_bargaining,1007,8.312201772324473,0.56,7.6339066339066335,8.895604395604396,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1006,12.01062266922816,0.29,11.02112676056338,12.929178470254957,0,1.0,0.9971671388101983,0.999997988032819
surrogate,nominal,C_HL,fixed_time,1019,11.93539221741816,0.29,10.471264367816092,13.03943661971831,0,0.9971264367816092,0.9943661971830986,0.9999980789648082
surrogate,nominal,C_HL,fixed_time,1004,12.07615745918139,0.29,11.156862745098039,12.8475935828877,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1029,12.252368846776056,0.29,11.462532299741602,12.891304347826088,0,1.0,0.9891304347826086,0.9999701403404001
surrogate,nominal,C_HL,fixed_time,1015,11.79510384035271,0.29,11.848806366047745,11.753351206434317,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1022,12.016816536260658,0.29,11.607235142118864,12.354570637119114,0,1.0,0.9944598337950139,0.9999922840101542
surrogate,nominal,C_HL,fixed_time,1012,12.052654482158397,0.29,11.787528868360278,12.288770053475936,0,1.0,0.9973262032085561,0.9999982079174209
surrogate,nominal,C_HL,fixed_time,1017,12.015205511998102,0.29,10.912568306010929,12.863387978142077,0,1.0,0.9972677595628415,0.9999981286094445
surrogate,nominal,C_HL,fixed_time,1026,11.813997181775482,0.29,11.167979002624673,12.337016574585636,0,1.0,0.9972375690607734,0.9999980869665026
surrogate,nominal,C_HL,fixed_time,1024,12.542647401538103,0.32,12.258793969849247,12.788135593220339,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1001,11.455161508922519,0.29,11.131979695431472,11.714285714285714,0,1.0,0.9973544973544973,0.9999982456940558
surrogate,nominal,C_HL,fixed_time,1027,11.935927306616959,0.29,10.963276836158192,12.618556701030927,0,0.9971751412429378,0.9948453608247423,0.9999986321395913
surrogate,nominal,C_HL,fixed_time,1011,11.44149506011189,0.29,11.284574468085106,11.568627450980392,0,1.0,0.9971988795518207,0.9999980329287724
surrogate,nominal,C_HL,fixed_time,1013,12.075011096316022,0.29,11.74129353233831,12.34375,0,0.9975124378109452,0.9973958333333334,0.9999999965834752
surrogate,nominal,C_HL,fixed_time,1030,12.257587997691864,0.29,12.16358839050132,12.330666666666668,0,1.0,0.992,0.9999838714880165
surrogate,nominal,C_HL,fixed_time,1016,11.508284023668638,0.29,10.8560794044665,12.102941176470589,0,0.9975186104218362,0.9970588235294118,0.9999999468612485
surrogate,nominal,C_HL,fixed_time,1005,11.595875000000001,0.29,10.6875,12.434375,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1020,12.354716981132077,0.29,11.755,12.860273972602739,0,0.9975,0.9945205479452055,0.9999977629061548
surrogate,nominal,C_HL,fixed_time,1025,11.708286167081729,0.29,11.45679012345679,11.921195652173912,0,1.0,1.0,1.0
surrogate,nominal,C_HL,fixed_time,1014,11.73292000972526,0.29,11.140211640211641,12.236842105263158,0,0.9973544973544973,0.9970760233918129,0.9999999805046355
surrogate,nominal,C_HL,fixed_time,1018,12.009436107321509,0.29,11.06356968215159,12.831491712707182,0,0.9975550122249389,1.0,0.9999985018502151
surrogate,nominal,C_HL,fixed_time,1003,11.86230168126924,0.29,11.366925064599483,12.28125,0,1.0,0.9971590909090909,0.9999979765686651
surrogate,nominal,C_HL,fixed_time,1021,11.639681256496129,0.29,11.181102362204724,12.0,0,0.994750656167979,0.9946380697050938,0.999999996797176
surrogate,nominal,C_HL,fixed_time,1008,11.75698104743748,0.29,11.565533980582524,11.92140921409214,0,1.0,0.994579945799458,0.9999926158390253
surrogate,nominal,C_HL,fixed_time,1002,11.721630167466914,0.29,11.559493670886075,11.861189801699716,0,0.9974683544303797,1.0,0.9999983936310683
surrogate,nominal,C_HL,fixed_time,1010,11.889029293509477,0.29,11.408963585434174,12.222784810126582,0,0.9971988795518207,0.9974683544303797,0.9999999817486221
surrogate,nominal,C_HL,fixed_time,1023,11.719724825050411,0.29,10.83673469387755,12.487031700288185,0,0.9948979591836735,0.9971181556195965,0.9999987577855753
surrogate,nominal,C_HL,fixed_time,1009,11.688960515713134,0.29,11.502487562189055,11.84958217270195,0,0.9975124378109452,1.0,0.9999984491555652
surrogate,nominal,C_HL,fixed_time,1028,11.958977209560867,0.29,11.004854368932039,12.765333333333333,0,0.9975728155339806,0.9946666666666667,0.9999978720975972
surrogate,nominal,C_HL,fixed_time,1007,11.981935923653715,0.29,11.171990171990172,12.678571428571429,0,0.9975429975429976,1.0,0.9999984870720307
surrogate,nominal,C_HL,efpb,1006,7.9747994123629775,0.43,6.974178403755869,8.903682719546742,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1019,8.563557751698578,0.44,7.316091954022989,9.504225352112677,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1004,8.35528964437486,0.52,7.125,9.38770053475936,0,1.0,0.9973262032085561,0.9999982079174209
surrogate,nominal,C_HL,efpb,1029,7.8577536399352885,0.4,6.865633074935401,8.660326086956522,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1015,8.634064276598213,0.44,7.915119363395226,9.193029490616622,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1022,8.759313324769357,0.46,7.6175710594315245,9.700831024930748,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1012,8.838555265448216,0.45,7.4203233256351036,10.101604278074866,0,1.0,0.9946524064171123,0.999992812477539
surrogate,nominal,C_HL,efpb,1017,8.745901639344263,0.44,7.538251366120218,9.674863387978142,0,1.0,0.9972677595628415,0.9999981286094445
surrogate,nominal,C_HL,efpb,1026,7.998825739783936,0.44,6.973753280839895,8.828729281767956,0,0.9973753280839895,1.0,0.999998273248124
surrogate,nominal,C_HL,efpb,1024,8.39757632253554,0.45,7.1457286432160805,9.480225988700566,0,0.9974874371859297,1.0,0.99999841778661
surrogate,nominal,C_HL,efpb,1001,8.29229726677208,0.49,7.020304568527918,9.312169312169312,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1027,8.058597390493942,0.45,6.4858757062146895,9.162371134020619,0,0.9887005649717514,0.9948453608247423,0.999990403204741
surrogate,nominal,C_HL,efpb,1011,8.100940364242353,0.44,7.444148936170213,8.633053221288515,0,0.9973404255319149,1.0,0.999998226956642
surrogate,nominal,C_HL,efpb,1013,8.30947625388371,0.53,7.002487562189055,9.361979166666666,0,0.9975124378109452,0.9947916666666666,0.9999981350295426
surrogate,nominal,C_HL,efpb,1030,8.679053664166187,0.62,7.638522427440633,9.488,0,1.0,0.9893333333333333,0.9999712505300683
surrogate,nominal,C_HL,efpb,1016,8.518579881656805,0.49,7.590570719602978,9.364705882352942,0,0.9900744416873449,1.0,0.9999751251515809
surrogate,nominal,C_HL,efpb,1005,7.387125,0.61,6.354166666666667,8.340625,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1020,8.428816466552316,0.54,7.1175,9.534246575342467,0,0.9975,1.0,0.9999984335888673
surrogate,nominal,C_HL,efpb,1025,7.989132895630518,0.51,6.987654320987654,8.83695652173913,0,1.0,0.9972826086956522,0.9999981489228582
surrogate,nominal,C_HL,efpb,1014,7.6974228057379035,0.51,6.595238095238095,8.634502923976608,0,0.9973544973544973,1.0,0.9999982456940558
surrogate,nominal,C_HL,efpb,1018,8.952478399272398,0.55,7.550122249388753,10.171270718232044,0,1.0,0.9972375690607734,0.9999980869665026
surrogate,nominal,C_HL,efpb,1003,7.508169547714894,0.41,6.516795865633075,8.346590909090908,0,1.0,0.9914772727272727,0.9999816853543884
surrogate,nominal,C_HL,efpb,1021,8.02448319667398,0.46,7.086614173228346,8.761394101876675,0,0.9921259842519685,0.9973190348525469,0.9999931863743862
surrogate,nominal,C_HL,efpb,1008,9.028597061792082,0.52,7.910194174757281,9.989159891598916,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1002,7.245110668696569,0.4,6.539240506329114,7.852691218130311,0,1.0,1.0,1.0
surrogate,nominal,C_HL,efpb,1010,8.192533026995978,0.56,7.187675070028011,8.891139240506329,0,0.9943977591036415,1.0,0.9999921096443817
surrogate,nominal,C_HL,efpb,1023,8.480963112323568,0.45,7.525510204081633,9.311239193083573,0,0.9974489795918368,0.9971181556195965,0.9999999724896184
surrogate,nominal,C_HL,efpb,1009,7.8615172096235755,0.5,6.5721393034825875,8.972144846796658,0,0.9975124378109452,1.0,0.9999984491555652
surrogate,nominal,C_HL,efpb,1028,8.368649249583102,0.52,7.757281553398058,8.885333333333334,0,0.9902912621359223,0.9946666666666667,0.9999951411700307
surrogate,nominal,C_HL,efpb,1007,8.458418541240627,0.52,7.250614250614251,9.497252747252746,0,1.0,1.0,1.0
surrogate,stress,T_HS,efficiency,1130,14.174172013926855,0.91,24.53435114503817,12.853226486714467,0,0.989821882951654,0.9974694221847322,0.999985191402429
surrogate,stress,T_HS,efficiency,1128,14.426834096951184,1.09,26.29873417721519,12.933774834437086,2,0.9974683544303797,0.9966887417218543,0.9999998471593005
surrogate,stress,T_HS,efficiency,1110,13.750818448107516,1.25,25.681462140992167,12.276426174496644,3,0.9869451697127938,0.9949664429530202,0.9999836201114393
surrogate,stress,T_HS,efficiency,1107,14.39740064260283,0.87,24.120772946859905,13.073535699016674,0,0.9830917874396136,0.9978623343309106,0.9999444069921721
surrogate,stress,T_HS,efficiency,1117,14.384429861461664,0.84,24.334117647058825,13.038079470198676,0,1.0,0.9958609271523179,0.9999956992547326
surrogate,stress,T_HS,efficiency,1104,13.808790896159318,0.97,25.06020942408377,12.436929460580913,0,0.9921465968586387,0.9962655601659751,0.9999957089738286
surrogate,stress,T_HS,efficiency,1118,13.765325364820562,1.09,25.494475138121548,12.388959123472398,1,0.9834254143646409,0.9978929624947324,0.9999466839236956
surrogate,stress,T_HS,efficiency,1113,14.091235175007233,0.97,24.910025706940875,12.719491525423729,0,0.9794344473007712,0.9944915254237288,0.9999418172270883
surrogate,stress,T_HS,efficiency,1106,14.047459698539255,0.81,23.20740740740741,12.823756432246999,0,0.9975308641975309,0.9952830188679245,0.9999987276727844
surrogate,stress,T_HS,efficiency,1120,14.070090495129403,0.81,23.357142857142858,12.791133844842285,0,0.9952380952380953,0.9961636828644501,0.9999997839684381
surrogate,stress,T_HS,efficiency,1116,13.981051064804214,1.19,21.934508816120907,12.961376994122586,4,0.9949622166246851,0.9974811083123426,0.999998401744017
surrogate,stress,T_HS,efficiency,1102,13.959144470885061,1.05,24.50132625994695,12.681571249477644,1,0.9973474801061007,0.9954032595068951,0.9999990481145048
surrogate,stress,T_HS,efficiency,1109,14.14157239009022,0.93,23.539641943734015,12.956394129979035,0,1.0,0.9941299790356394,0.9999913349990176
surrogate,stress,T_HS,efficiency,1129,13.97582829155863,0.85,24.374005305039788,12.708823529411765,0,0.9946949602122016,0.9957983193277311,0.9999996927356252
surrogate,stress,T_HS,efficiency,1114,13.81487287652491,0.83,23.445544554455445,12.561557788944723,0,0.9851485148514851,0.9962311557788944,0.9999687149010863
surrogate,stress,T_HS,efficiency,1119,13.899069927661042,0.82,23.885,12.603709949409781,0,0.9875,0.9957841483979764,0.9999825530996169
surrogate,stress,T_HS,efficiency,1122,14.055862510177967,1.1,25.097686375321338,12.647485080988917,1,0.9974293059125964,0.9978687127024722,0.999999951502655
surrogate,stress,T_HS,efficiency,1115,13.679632369679036,0.97,23.40731707317073,12.394891122278057,0,0.9878048780487805,0.9974874371859297,0.9999762140192496
surrogate,stress,T_HS,efficiency,1112,13.936725071307992,0.91,25.01608579088472,12.587436332767403,0,0.9865951742627346,0.9953310696095077,0.9999805718507633
surrogate,stress,T_HS,efficiency,1105,13.578055563519596,0.9,25.056410256410256,12.133025597985732,0,0.9974358974358974,0.9974821653378095,0.9999999994620901
surrogate,stress,T_HS,efficiency,1101,13.627400951780288,0.79,22.70602409638554,12.401438240270728,0,1.0,0.9957698815566836,0.999995507561134
surrogate,stress,T_HS,efficiency,1127,13.374576029642299,0.91,22.435443037974682,12.225052192066807,0,0.9924050632911392,0.9966597077244259,0.999995424624898
surrogate,stress,T_HS,efficiency,1123,13.799930791856507,1.01,24.641160949868073,12.469696969696969,2,1.0,0.9983164983164983,0.9999992902616804
surrogate,stress,T_HS,efficiency,1125,14.384619820651078,0.97,24.948849104859335,13.042247570764681,0,0.9948849104859335,0.9953527672158851,0.9999999447393677
surrogate,stress,T_HS,efficiency,1124,13.973844531661884,0.95,26.45762711864407,12.529736618521666,0,0.9915254237288136,0.9966015293118097,0.9999934811612807
surrogate,stress,T_HS,efficiency,1103,13.623635841470419,1.11,22.64588528678304,12.449367088607595,1,0.9900249376558603,0.9983122362869198,0.9999826284580703
surrogate,stress,T_HS,efficiency,1108,13.325412618518085,0.9,23.454054054054055,12.095563139931741,0,0.9891891891891892,0.9965870307167235,0.9999861214718995
surrogate,stress,T_HS,efficiency,1126,14.105315605159012,0.88,24.559405940594058,12.7465495608532,0,0.9876237623762376,0.9979088247595148,0.9999731683012699
surrogate,stress,T_HS,efficiency,1121,13.703389349381174,0.75,23.475949367088607,12.469243557772236,0,1.0,0.9966749792186201,0.9999972268537614
surrogate,stress,T_HS,efficiency,1111,14.112719988553442,0.8,24.125307125307124,12.792842105263158,0,0.9901719901719902,0.992421052631579,0.9999987131280977
surrogate,stress,T_HS,equal_bargaining,1130,16.256841136017034,1.4,29.974554707379134,14.507802614930409,17,1.0,0.9953606073386757,0.9999945939864935
surrogate,stress,T_HS,equal_bargaining,1128,16.049012953221336,1.6,32.00253164556962,14.042632450331126,13,0.9949367088607595,0.9975165562913907,0.9999983234711507
surrogate,stress,T_HS,equal_bargaining,1110,17.280397449888003,2.11,43.0443864229765,14.096476510067115,45,0.9895561357702349,0.9970637583892618,0.9999857186551747
surrogate,stress,T_HS,equal_bargaining,1107,15.976235273685125,1.67,27.85024154589372,14.35955536554083,14,0.9782608695652174,0.9974348011970928,0.9999058237593
surrogate,stress,T_HS,equal_bargaining,1117,16.889982612597453,1.74,35.99294117647059,14.305049668874172,26,0.9905882352941177,0.9975165562913907,0.9999878557084897
surrogate,stress,T_HS,equal_bargaining,1104,14.415419630156473,1.09,25.908376963350786,13.014107883817427,6,0.9947643979057592,0.9975103734439834,0.9999981002605894
surrogate,stress,T_HS,equal_bargaining,1118,15.454350285764018,1.08,25.837016574585636,14.23598820058997,3,0.994475138121547,0.9957859249894648,0.9999995662456115
surrogate,stress,T_HS,equal_bargaining,1113,15.158547873879085,1.06,24.506426735218508,13.973305084745762,3,0.9717223650385605,0.9957627118644068,0.9998507227146763
surrogate,stress,T_HS,equal_bargaining,1106,15.19193388814526,1.33,27.632098765432097,13.530017152658662,10,1.0,0.9969982847341338,0.9999977406546326
surrogate,stress,T_HS,equal_bargaining,1120,15.581560896881664,2.04,28.802380952380954,13.76086956521739,13,1.0,0.994458653026428,0.9999922807116909
surrogate,stress,T_HS,equal_bargaining,1116,15.836472406686514,1.52,31.395465994962215,13.841729638958858,18,0.9924433249370277,0.9979009235936188,0.9999924812866344
surrogate,stress,T_HS,equal_bargaining,1102,15.143954815218327,1.64,27.549071618037136,13.640618470539073,12,0.9920424403183024,0.9962390305056414,0.9999955451256796
surrogate,stress,T_HS,equal_bargaining,1109,16.09296863812115,1.49,30.78772378516624,14.239832285115304,13,1.0,0.9945492662473795,0.9999925317790477
surrogate,stress,T_HS,equal_bargaining,1129,15.187381158167675,0.97,29.145888594164457,13.48655462184874,0,0.9734748010610079,0.9966386554621849,0.9998617773723791
surrogate,stress,T_HS,equal_bargaining,1114,15.498517842891346,1.37,25.82920792079208,14.154103852596315,9,0.9900990099009901,0.9974874371859297,0.999986181975692
surrogate,stress,T_HS,equal_bargaining,1119,15.560512113905155,1.46,26.18,14.182967959527824,11,0.995,0.9953625632377741,0.9999999668179563
surrogate,stress,T_HS,equal_bargaining,1122,15.26794230545539,1.1,27.902313624678662,13.656436487638533,7,1.0,0.9965899403239556,0.9999970829428732
surrogate,stress,T_HS,equal_bargaining,1115,15.211358980195767,1.32,23.83170731707317,14.07286432160804,3,0.9829268292682927,0.9949748743718593,0.9999628971178881
surrogate,stress,T_HS,equal_bargaining,1112,15.561062925665057,1.91,36.37801608579088,13.025891341256367,28,0.9973190348525469,0.9927843803056027,0.9999948079977645
surrogate,stress,T_HS,equal_bargaining,1105,15.195991857564724,0.96,24.31282051282051,14.048258497691984,0,1.0,0.9974821653378095,0.9999984111316819
surrogate,stress,T_HS,equal_bargaining,1101,15.341436844217647,1.45,27.424096385542168,13.709813874788495,9,1.0,0.9928087986463621,0.9999869783511709
surrogate,stress,T_HS,equal_bargaining,1127,15.74185549380077,1.38,31.870886075949368,13.695615866388309,14,1.0,0.9958246346555324,0.9999956233450773
surrogate,stress,T_HS,equal_bargaining,1123,16.350308552973065,2.21,37.15831134564644,13.797138047138047,23,1.0,0.9949494949494949,0.9999935908117876
surrogate,stress,T_HS,equal_bargaining,1125,15.659669559701278,1.66,28.312020460358056,14.051964512040557,17,0.9974424552429667,0.9966201943388255,0.9999998299637137
surrogate,stress,T_HS,equal_bargaining,1124,14.715189502665337,1.23,24.98870056497175,13.526762956669499,6,0.9943502824858758,0.9957519116397621,0.9999995039616296
surrogate,stress,T_HS,equal_bargaining,1103,15.331361286616888,1.36,28.977556109725686,13.555274261603376,8,0.9900249376558603,0.9970464135021097,0.9999875139673576
surrogate,stress,T_HS,equal_bargaining,1108,15.43758047524289,1.23,29.016216216216215,13.78882252559727,12,1.0,0.9957337883959044,0.9999954304063685
surrogate,stress,T_HS,equal_bargaining,1126,15.93804629445093,1.14,28.725247524752476,14.27603513174404,9,0.9975247524752475,0.9962358845671268,0.9999995821017005
surrogate,stress,T_HS,equal_bargaining,1121,15.671823549449302,0.9,22.969620253164557,14.750207813798836,0,1.0,0.9937655860349127,0.9999902222521205
surrogate,stress,T_HS,equal_bargaining,1111,15.371726999570754,1.09,28.380835380835382,13.656842105263157,2,0.9803439803439803,0.9957894736842106,0.9999389136047372
surrogate,stress,T_HS,fixed_time,1130,16.83946709636578,0.7,11.720101781170483,17.49219738506959,0,0.9974554707379135,0.9962041332770982,0.9999996060449222
surrogate,stress,T_HS,fixed_time,1128,16.65526896317665,0.57,12.015189873417722,17.238824503311257,0,1.0,0.9942052980132451,0.9999915565718304
surrogate,stress,T_HS,fixed_time,1110,17.086554477054733,0.82,10.530026109660575,17.89681208053691,0,0.9947780678851175,0.9953859060402684,0.9999999067179344
surrogate,stress,T_HS,fixed_time,1107,17.542362578516226,0.9,10.946859903381643,18.44035912783241,0,0.9975845410628019,0.9965797349294571,0.9999997461117625
surrogate,stress,T_HS,fixed_time,1117,16.610466094565034,0.58,11.284705882352942,17.33112582781457,0,0.9976470588235294,0.9958609271523179,0.9999991972309239
surrogate,stress,T_HS,fixed_time,1104,16.381024182076814,0.59,11.879581151832461,16.929875518672198,0,0.9947643979057592,0.9950207468879668,0.9999999834021889
surrogate,stress,T_HS,fixed_time,1118,16.843975746322783,0.94,10.867403314917127,17.545301306363253,0,1.0,0.9945217024863042,0.9999924558481863
surrogate,stress,T_HS,fixed_time,1113,16.995024587792884,0.71,11.789203084832906,17.65508474576271,0,1.0,0.9919491525423729,0.9999836649824555
surrogate,stress,T_HS,fixed_time,1106,15.751964150613981,0.52,11.674074074074074,16.296740994854204,0,0.9975308641975309,0.9952830188679245,0.9999987276727844
surrogate,stress,T_HS,fixed_time,1120,16.298259265663724,0.61,11.614285714285714,16.943307757885762,0,1.0,0.9965899403239556,0.9999970829428732
surrogate,stress,T_HS,fixed_time,1116,17.311684222578428,0.65,10.924433249370278,18.13056255247691,0,1.0,0.9962216624685138,0.9999964175311694
surrogate,stress,T_HS,fixed_time,1102,16.704836721236273,0.54,11.907161803713528,17.28625156707062,0,1.0,0.9933138320100292,0.9999887488135711
surrogate,stress,T_HS,fixed_time,1109,16.579722182443078,0.74,11.843989769820972,17.176939203354298,0,1.0,0.9941299790356394,0.9999913349990176
surrogate,stress,T_HS,fixed_time,1129,16.578017862287528,0.59,10.594164456233422,17.307142857142857,0,1.0,0.9915966386554622,0.999982196902261
surrogate,stress,T_HS,fixed_time,1114,16.13818264736062,0.54,11.388613861386139,16.756281407035175,0,1.0,0.9932998324958124,0.999988701490556
surrogate,stress,T_HS,fixed_time,1119,16.30451257320014,0.63,11.9375,16.87099494097808,0,0.9975,0.9940978077571669,0.9999970818127637
surrogate,stress,T_HS,fixed_time,1122,16.66040479236943,0.66,11.946015424164525,17.2617220801364,0,1.0,0.9953111679454391,0.9999944778819089
surrogate,stress,T_HS,fixed_time,1115,16.00128044616435,0.48,12.697560975609756,16.437604690117254,0,1.0,0.9941373534338358,0.9999913568204388
surrogate,stress,T_HS,fixed_time,1112,16.183887304266836,0.57,11.53887399463807,16.749575551782684,0,0.9973190348525469,0.9936332767402377,0.9999965728709647
surrogate,stress,T_HS,fixed_time,1105,16.358582528168814,0.62,11.61025641025641,16.95635753252203,0,1.0,0.9958036088963491,0.9999955790623687
surrogate,stress,T_HS,fixed_time,1101,16.142910383578926,0.49,11.390361445783132,16.784686971235196,0,1.0,0.9936548223350253,0.9999898706112396
surrogate,stress,T_HS,fixed_time,1127,16.53735214479122,0.54,12.179746835443037,17.0901878914405,0,0.9924050632911392,0.9949895615866389,0.9999983088444939
surrogate,stress,T_HS,fixed_time,1123,16.11061768268066,0.53,11.379947229551451,16.69107744107744,0,0.9973614775725593,0.9970538720538721,0.99999997621205
surrogate,stress,T_HS,fixed_time,1125,17.229059139009834,0.59,11.823529411764707,17.915927334178285,0,0.9974424552429667,0.9932403886776511,0.9999955442606958
surrogate,stress,T_HS,fixed_time,1124,16.410227871829417,0.61,11.72316384180791,16.952421410365336,0,0.9971751412429378,0.9953271028037384,0.999999139751372
surrogate,stress,T_HS,fixed_time,1103,16.49428489373923,0.59,12.488778054862843,17.01561181434599,0,0.9975062344139651,0.9962025316455696,0.9999995724040798
surrogate,stress,T_HS,fixed_time,1108,16.40802411330914,0.66,12.07027027027027,16.934726962457336,0,1.0,0.9965870307167235,0.9999970779543342
surrogate,stress,T_HS,fixed_time,1126,16.386755117729127,0.7,11.195544554455445,17.061480552070265,0,0.9975247524752475,0.9945629443747386,0.9999977894722736
surrogate,stress,T_HS,fixed_time,1121,17.326643578971275,0.66,12.215189873417721,17.972152950955945,0,1.0,0.9954280964256027,0.9999947504789861
surrogate,stress,T_HS,fixed_time,1111,16.559307483187865,0.75,11.331695331695332,17.248421052631578,0,0.995085995085995,0.9903157894736843,0.9999942273546721
surrogate,stress,T_HS,efpb,1130,14.328575950277672,0.57,24.834605597964376,12.989034162800506,0,0.9974554707379135,0.9970476592155209,0.9999999581929502
surrogate,stress,T_HS,efpb,1128,14.451524407489112,0.57,24.146835443037975,13.232201986754967,0,0.9974683544303797,0.9954470198675497,0.9999989712774916
surrogate,stress,T_HS,efpb,1110,14.199155706162772,0.56,25.16187989556136,12.844379194630873,0,0.9947780678851175,0.9945469798657718,0.9999999865059177
surrogate,stress,T_HS,efpb,1107,14.571974411671054,0.56,25.241545893719806,13.119281744335186,0,0.9830917874396136,0.9957246686618213,0.99995924545029
surrogate,stress,T_HS,efpb,1117,14.41839138482248,0.55,25.668235294117647,12.896109271523178,0,0.9905882352941177,0.9966887417218543,0.9999905765293305
surrogate,stress,T_HS,efpb,1104,14.064267425320057,0.57,24.484293193717278,12.79377593360996,0,0.9947643979057592,0.9970954356846473,0.999998630441835
surrogate,stress,T_HS,efpb,1118,14.865183208100033,0.57,26.066298342541437,13.550779603876949,0,0.988950276243094,0.9978929624947324,0.9999797418405771
surrogate,stress,T_HS,efpb,1113,14.506248192074052,0.57,25.426735218509,13.121610169491525,0,0.9768637532133676,0.9957627118644068,0.9999082203963902
surrogate,stress,T_HS,efpb,1106,13.735203398708027,0.56,23.404938271604937,12.443396226415095,0,0.9925925925925926,0.9987135506003431,0.9999905515921962
surrogate,stress,T_HS,efpb,1120,14.363219782120007,0.57,24.952380952380953,12.904944586530265,0,0.9952380952380953,0.9974424552429667,0.9999987762600161
surrogate,stress,T_HS,efpb,1116,14.323763453171514,0.57,24.848866498740556,12.97439126784215,0,0.9874055415617129,0.9979009235936188,0.9999720533824216
surrogate,stress,T_HS,efpb,1102,14.118753404627425,0.56,25.53315649867374,12.735478478896782,0,0.9920424403183024,0.9958211450062683,0.9999963866404439
surrogate,stress,T_HS,efpb,1109,14.217900615781184,0.56,26.166240409207163,12.71111111111111,0,0.9872122762148338,0.9970649895178197,0.9999753454959418
surrogate,stress,T_HS,efpb,1129,14.238461538461538,0.57,25.47480106100796,12.869327731092437,0,0.9920424403183024,0.9953781512605042,0.9999971829404655
surrogate,stress,T_HS,efpb,1114,14.283263025880743,0.56,24.742574257425744,12.922110552763819,0,0.995049504950495,0.9949748743718593,0.9999999985935742
surrogate,stress,T_HS,efpb,1119,14.128889654380526,0.57,24.3525,12.802698145025294,0,0.985,0.9966273187183811,0.9999655729158615
surrogate,stress,T_HS,efpb,1122,14.248836803536115,0.56,24.491002570694086,12.942455242966751,0,1.0,0.9970161977834612,0.9999977675799206
surrogate,stress,T_HS,efpb,1115,14.229968131117687,0.57,24.39268292682927,12.887772194304858,0,0.9902439024390244,0.9962311557788944,0.999990915833375
surrogate,stress,T_HS,efpb,1112,14.12160195587636,0.56,26.5656836461126,12.606112054329373,0,0.9973190348525469,0.9944821731748726,0.9999979714605534
surrogate,stress,T_HS,efpb,1105,14.179133576077296,0.57,25.715384615384615,12.726814939152328,0,1.0,0.9983214435585397,0.999999294428721
surrogate,stress,T_HS,efpb,1101,14.117195114959005,0.57,23.925301204819277,12.792724196277495,0,0.9903614457831326,0.9957698815566836,0.9999925847771088
surrogate,stress,T_HS,efpb,1127,14.32084936582585,0.57,23.00759493670886,13.218789144050104,0,0.9924050632911392,0.9979123173277662,0.999992343642151
surrogate,stress,T_HS,efpb,1123,14.326547090374302,0.57,26.11873350923483,12.87962962962963,0,0.9894459102902374,1.0,0.9999718573448811
surrogate,stress,T_HS,efpb,1125,14.62847092067703,0.57,25.25319693094629,13.278411491339249,0,0.9974424552429667,0.9974651457541192,0.999999999870627
surrogate,stress,T_HS,efpb,1124,14.444408646242165,0.56,25.73728813559322,13.138062871707731,0,0.9858757062146892,0.9961767204757859,0.9999729904112786
surrogate,stress,T_HS,efpb,1103,14.09801838024124,0.57,23.957605985037407,12.81476793248945,0,0.9900249376558603,0.9974683544303797,0.9999859742130022
surrogate,stress,T_HS,efpb,1108,14.322778883296266,0.56,25.13243243243243,13.01023890784983,0,0.9891891891891892,0.9974402730375427,0.9999827503310084
surrogate,stress,T_HS,efpb,1126,14.291062836318082,0.57,25.537128712871286,12.829360100376412,0,0.9975247524752475,0.9958176495190297,0.9999992665756913
surrogate,stress,T_HS,efpb,1121,14.161831497672306,0.56,24.50379746835443,12.855777223607648,0,0.9924050632911392,0.9966749792186201,0.9999953917914327
